epoch,loss
152,0.49565979838371277
153,0.49454018473625183
154,0.49188849329948425
155,0.4885949194431305
156,0.4862743318080902
157,0.4854741394519806
158,0.4855327606201172
159,0.48555678129196167
160,0.4847755432128906
161,0.48271963000297546
162,0.4798426330089569
163,0.47729161381721497
164,0.47579365968704224
165,0.4752369225025177
166,0.47514253854751587
167,0.4751141369342804
168,0.4747089743614197
169,0.47340336441993713
170,0.47083237767219543
171,0.467830628156662
172,0.4655642509460449
173,0.4645373225212097
174,0.46437910199165344
175,0.464487761259079
176,0.4644438624382019
177,0.46362462639808655
178,0.46172237396240234
179,0.45880526304244995
180,0.45612454414367676
181,0.4545573592185974
182,0.4541003406047821
183,0.4542302191257477
184,0.4543896019458771
185,0.45425572991371155
186,0.4530717730522156
187,0.45079293847084045
188,0.44779327511787415
189,0.44551753997802734
190,0.4445692300796509
191,0.44457921385765076
192,0.4448733627796173
193,0.44473761320114136
194,0.4438849687576294
195,0.441864937543869
196,0.4393647015094757
197,0.43718597292900085
198,0.436013400554657
199,0.4357193112373352
200,0.43580660223960876
201,0.43589678406715393
202,0.43548452854156494
203,0.4344603419303894
204,0.43244579434394836
205,0.4301382601261139
206,0.42823484539985657
207,0.42723920941352844
208,0.42698991298675537
209,0.4270671010017395
210,0.4271913170814514
211,0.4269227385520935
212,0.4260979890823364
213,0.42418885231018066
214,0.4218670725822449
215,0.4198934733867645
216,0.41886067390441895
217,0.41862595081329346
218,0.4187453091144562
219,0.4189020097255707
220,0.41863301396369934
221,0.4177480638027191
222,0.41582009196281433
223,0.41356971859931946
224,0.4117421507835388
225,0.410781592130661
226,0.4105078876018524
227,0.4105655550956726
228,0.4107414484024048
229,0.41065114736557007
230,0.41002342104911804
231,0.4083453416824341
232,0.4061659872531891
233,0.4041425287723541
234,0.4028286039829254
235,0.40220585465431213
236,0.4020249545574188
237,0.4020821452140808
238,0.4021229147911072
239,0.40194305777549744
240,0.40111011266708374
241,0.39967983961105347
242,0.39777863025665283
243,0.3958987891674042
244,0.39437100291252136
245,0.39332690834999084
246,0.39269930124282837
247,0.3923550844192505
248,0.3922041356563568
249,0.3922311067581177
250,0.3925120532512665
251,0.3929736316204071
252,0.3933342695236206
253,0.3926718533039093
254,0.39039474725723267
255,0.38697466254234314
256,0.3842982351779938
257,0.38352224230766296
258,0.38413333892822266
259,0.38473737239837646
260,0.38423457741737366
261,0.3824489414691925
262,0.38014963269233704
263,0.3783992528915405
264,0.3776549994945526
265,0.377661794424057
266,0.37788182497024536
267,0.37790632247924805
268,0.3774368464946747
269,0.37634479999542236
270,0.3746710419654846
271,0.37280312180519104
272,0.37119296193122864
273,0.3700748383998871
274,0.369381844997406
275,0.3689876198768616
276,0.368868887424469
277,0.3690868318080902
278,0.3698204755783081
279,0.37118062376976013
280,0.3732646703720093
281,0.37434425950050354
282,0.3727189600467682
283,0.3668297529220581
284,0.3618013262748718
285,0.36148127913475037
286,0.36402779817581177
287,0.3646984100341797
288,0.361411988735199
289,0.3580814599990845
290,0.35761141777038574
291,0.3586597144603729
292,0.3585328757762909
293,0.356361448764801
294,0.35441526770591736
295,0.35392898321151733
296,0.3540334701538086
297,0.3533598780632019
298,0.3516097664833069
299,0.35030895471572876
300,0.35004371404647827
301,0.35001519322395325
302,0.34919095039367676
303,0.34745219349861145
304,0.3460483253002167
305,0.3455885350704193
306,0.3454601466655731
307,0.34487634897232056
308,0.3436216115951538
309,0.34234538674354553
310,0.3415583074092865
311,0.34131476283073425
312,0.34149202704429626
313,0.3425043225288391
314,0.34657955169677734
315,0.3605990409851074
316,0.38629767298698425
317,0.39792054891586304
318,0.34587767720222473
319,0.3511205017566681
320,0.3706784248352051
321,0.3375932574272156
322,0.36024707555770874
323,0.34600958228111267
324,0.3446303606033325
325,0.3476720154285431
326,0.33827176690101624
327,0.344550758600235
328,0.33661097288131714
329,0.3412800431251526
330,0.3346131443977356
331,0.33807995915412903
332,0.33236220479011536
333,0.33611249923706055
334,0.3303743898868561
335,0.333739697933197
336,0.32855284214019775
337,0.331287682056427
338,0.3276512026786804
339,0.3285456895828247
340,0.3270743787288666
341,0.32561782002449036
342,0.3264525234699249
343,0.32337409257888794
344,0.32526662945747375
345,0.3218401074409485
346,0.3232972025871277
347,0.3210275173187256
348,0.3210775852203369
349,0.320425420999527
350,0.31905025243759155
351,0.3195396363735199
352,0.31756624579429626
353,0.31797775626182556
354,0.3167208433151245
355,0.3161125183105469
356,0.3159796893596649
357,0.31460800766944885
358,0.314710408449173
359,0.31369513273239136
360,0.31311458349227905
361,0.3128073811531067
362,0.3117651641368866
363,0.3115718960762024
364,0.31081995368003845
365,0.3100917637348175
366,0.30983588099479675
367,0.3089817464351654
368,0.3084823787212372
369,0.30803731083869934
370,0.3072548508644104
371,0.30684757232666016
372,0.30628424882888794
373,0.30557698011398315
374,0.30516698956489563
375,0.3045828342437744
376,0.30394554138183594
377,0.3035047650337219
378,0.30291178822517395
379,0.30230873823165894
380,0.30185553431510925
381,0.30128955841064453
382,0.30070817470550537
383,0.30023640394210815
384,0.2996908724308014
385,0.29912033677101135
386,0.2986380457878113
387,0.29812151193618774
388,0.2975671887397766
389,0.2970759868621826
390,0.2965821921825409
391,0.2960466146469116
392,0.2955470383167267
393,0.2950696647167206
394,0.29456233978271484
395,0.29406753182411194
396,0.29361340403556824
397,0.29317110776901245
398,0.2927682399749756
399,0.2925156354904175
400,0.2925572991371155
401,0.29337024688720703
402,0.29581955075263977
403,0.3027923107147217
404,0.31413593888282776
405,0.3309970200061798
406,0.3172357976436615
407,0.2943527400493622
408,0.2924385070800781
409,0.3060914874076843
410,0.3004472553730011
411,0.288234680891037
412,0.299570232629776
413,0.29887714982032776
414,0.2872582972049713
415,0.29679757356643677
416,0.2952561378479004
417,0.2862645089626312
418,0.2947639226913452
419,0.2916126847267151
420,0.2851857542991638
421,0.29246604442596436
422,0.2883128523826599
423,0.2841602563858032
424,0.29010283946990967
425,0.28606775403022766
426,0.28292688727378845
427,0.2876218855381012
428,0.2842448055744171
429,0.2817056179046631
430,0.285271018743515
431,0.28302228450775146
432,0.2803729474544525
433,0.2829936742782593
434,0.28207504749298096
435,0.2791365683078766
436,0.28089356422424316
437,0.2810600996017456
438,0.2781820595264435
439,0.2789510488510132
440,0.27980417013168335
441,0.27750518918037415
442,0.2771953046321869
443,0.2782144844532013
444,0.2769787013530731
445,0.275812566280365
446,0.27635690569877625
447,0.27628791332244873
448,0.27505239844322205
449,0.2746482789516449
450,0.2750290632247925
451,0.27458855509757996
452,0.27365729212760925
453,0.27345719933509827
454,0.2735885977745056
455,0.27314290404319763
456,0.2724290192127228
457,0.27215391397476196
458,0.2721688747406006
459,0.2718639671802521
460,0.27127793431282043
461,0.2709061801433563
462,0.27078765630722046
463,0.2706003785133362
464,0.27019330859184265
465,0.26974228024482727
466,0.26947787404060364
467,0.2693171799182892
468,0.2690632939338684
469,0.26869896054267883
470,0.2683242857456207
471,0.268042653799057
472,0.2678367495536804
473,0.2676023244857788
474,0.2672997713088989
475,0.26696422696113586
476,0.2666512131690979
477,0.2663876414299011
478,0.26615577936172485
479,0.265912801027298
480,0.2656382620334625
481,0.2653439939022064
482,0.2650451362133026
483,0.26476147770881653
484,0.2644999325275421
485,0.2642509937286377
486,0.26400497555732727
487,0.26375478506088257
488,0.2634963393211365
489,0.2632296085357666
490,0.2629605829715729
491,0.2626904845237732
492,0.26242223381996155
493,0.26215776801109314
494,0.2618967294692993
495,0.26163825392723083
496,0.2613826096057892
497,0.2611291706562042
498,0.2608770728111267
499,0.2606267035007477
500,0.2603783905506134
501,0.2601322829723358
502,0.25988975167274475
503,0.2596537470817566
504,0.2594287693500519
505,0.25922635197639465
506,0.25906676054000854
507,0.2590034306049347
508,0.25912439823150635
509,0.25969573855400085
510,0.26104748249053955
511,0.26439765095710754
512,0.2696153223514557
513,0.27896422147750854
514,0.2804459035396576
515,0.2752309739589691
516,0.26072970032691956
517,0.25789913535118103
518,0.26617562770843506
519,0.2667809724807739
520,0.25942346453666687
521,0.2565116882324219
522,0.2615017592906952
523,0.2627866566181183
524,0.256666898727417
525,0.256106972694397
526,0.2599455416202545
527,0.25811269879341125
528,0.2546372711658478
529,0.2553945779800415
530,0.2572495937347412
531,0.2558967173099518
532,0.2535981237888336
533,0.2541889250278473
534,0.25549015402793884
535,0.25436699390411377
536,0.25273263454437256
537,0.2527705132961273
538,0.2536180913448334
539,0.25343450903892517
540,0.25213947892189026
541,0.2515464425086975
542,0.2519714832305908
543,0.2521892786026001
544,0.2516178786754608
545,0.2507838308811188
546,0.2505512833595276
547,0.25079160928726196
548,0.25077807903289795
549,0.25032663345336914
550,0.24974720180034637
551,0.2494671493768692
552,0.2494928240776062
553,0.249495729804039
554,0.24928340315818787
555,0.2488725632429123
556,0.2484869658946991
557,0.2482665479183197
558,0.24818484485149384
559,0.24811632931232452
560,0.24794645607471466
561,0.24768057465553284
562,0.24736692011356354
563,0.24708989262580872
564,0.24688565731048584
565,0.2467365860939026
566,0.24660693109035492
567,0.24645552039146423
568,0.24626755714416504
569,0.2460438758134842
570,0.24580661952495575
571,0.24557074904441833
572,0.2453511655330658
573,0.24515186250209808
574,0.24496929347515106
575,0.24479806423187256
576,0.24463269114494324
577,0.24446818232536316
578,0.24430212378501892
579,0.24413712322711945
580,0.24397045373916626
581,0.24380947649478912
582,0.24365226924419403
583,0.243510901927948
584,0.24338290095329285
585,0.2432939112186432
586,0.24324242770671844
587,0.24328869581222534
588,0.24342983961105347
589,0.24381974339485168
590,0.2444058060646057
591,0.24557067453861237
592,0.2468494474887848
593,0.24891315400600433
594,0.24970117211341858
595,0.2500728964805603
596,0.24727673828601837
597,0.24396327137947083
598,0.24118176102638245
599,0.24067910015583038
600,0.24203167855739594
601,0.24349325895309448
602,0.24396619200706482
603,0.24246610701084137
604,0.24063199758529663
605,0.23951011896133423
606,0.23966078460216522
607,0.2405073046684265
608,0.24098218977451324
609,0.24075719714164734
610,0.23975317180156708
611,0.23877735435962677
612,0.2382604032754898
613,0.23828957974910736
614,0.2386164516210556
615,0.2388608306646347
616,0.23886746168136597
617,0.2384769469499588
618,0.23795148730278015
619,0.23738574981689453
620,0.2369617223739624
621,0.23672224581241608
622,0.23664449155330658
623,0.23666322231292725
624,0.23669438064098358
625,0.23670735955238342
626,0.23664407432079315
627,0.23655028641223907
628,0.23636603355407715
629,0.2361781895160675
630,0.23594430088996887
631,0.23573525249958038
632,0.23550808429718018
633,0.23531201481819153
634,0.23511110246181488
635,0.23494654893875122
636,0.23478657007217407
637,0.23467351496219635
638,0.23457971215248108
639,0.23456135392189026
640,0.2345857173204422
641,0.2347569316625595
642,0.23500803112983704
643,0.23554596304893494
644,0.23614102602005005
645,0.237165629863739
646,0.237891286611557
647,0.2388511598110199
648,0.23851247131824493
649,0.2377377450466156
650,0.2355257272720337
651,0.23342753946781158
652,0.231977641582489
653,0.23172897100448608
654,0.23240229487419128
655,0.23326005041599274
656,0.23380452394485474
657,0.2334083616733551
658,0.2325463443994522
659,0.23142151534557343
660,0.2306540161371231
661,0.23042353987693787
662,0.23062680661678314
663,0.23099972307682037
664,0.23122651875019073
665,0.23125559091567993
666,0.2309412658214569
667,0.23049603402614594
668,0.2299354523420334
669,0.2294471263885498
670,0.2290758490562439
671,0.22885386645793915
672,0.22875790297985077
673,0.22874419391155243
674,0.22877469658851624
675,0.22880642116069794
676,0.2288525402545929
677,0.22887054085731506
678,0.2289234697818756
679,0.22893361747264862
680,0.22901199758052826
681,0.22903259098529816
682,0.22915604710578918
683,0.2291884869337082
684,0.22933520376682281
685,0.2293069213628769
686,0.22935523092746735
687,0.22910074889659882
688,0.22884269058704376
689,0.2282569259405136
690,0.22766083478927612
691,0.22694572806358337
692,0.2263350635766983
693,0.22584207355976105
694,0.22551877796649933
695,0.225346639752388
696,0.22529062628746033
697,0.22531262040138245
698,0.22537367045879364
699,0.22547364234924316
700,0.22557155787944794
701,0.22573305666446686
702,0.22588123381137848
703,0.226152703166008
704,0.22638101875782013
705,0.22678525745868683
706,0.22701449692249298
707,0.2273794263601303
708,0.2272740602493286
709,0.2271132618188858
710,0.22629612684249878
711,0.22536905109882355
712,0.22421596944332123
713,0.22330136597156525
714,0.22274233400821686
715,0.22259190678596497
716,0.22274503111839294
717,0.22302894294261932
718,0.22332891821861267
719,0.223465695977211
720,0.22350181639194489
721,0.2232821136713028
722,0.2229837328195572
723,0.2225278913974762
724,0.22208143770694733
725,0.22163651883602142
726,0.22127069532871246
727,0.22098113596439362
728,0.2207694798707962
729,0.22061914205551147
730,0.22051453590393066
731,0.2204442322254181
732,0.22040091454982758
733,0.22039075195789337
734,0.2204124480485916
735,0.2205042988061905
736,0.22066451609134674
737,0.22099944949150085
738,0.2214864194393158
739,0.22238847613334656
740,0.2235068827867508
741,0.22537113726139069
742,0.22688856720924377
743,0.228704035282135
744,0.2278875857591629
745,0.22578741610050201
746,0.22161516547203064
747,0.2187451273202896
748,0.218549445271492
749,0.22032378613948822
750,0.22201700508594513
751,0.22157904505729675
752,0.2198009043931961
753,0.2179347574710846
754,0.21753571927547455
755,0.21841107308864594
756,0.21922586858272552
757,0.21915079653263092
758,0.2180471420288086
759,0.2170037180185318
760,0.21667362749576569
761,0.2170184999704361
762,0.21751154959201813
763,0.2175741344690323
764,0.21716926991939545
765,0.21647141873836517
766,0.215934619307518
767,0.21575205028057098
768,0.21586382389068604
769,0.21604380011558533
770,0.216055229306221
771,0.21587084233760834
772,0.21551667153835297
773,0.21515099704265594
774,0.21486733853816986
775,0.21471112966537476
776,0.2146596759557724
777,0.21465715765953064
778,0.21465110778808594
779,0.2145942747592926
780,0.2144888937473297
781,0.21432164311408997
782,0.2141285389661789
783,0.21391722559928894
784,0.21371379494667053
785,0.21352402865886688
786,0.21335485577583313
787,0.21320468187332153
788,0.21307122707366943
789,0.21295000612735748
790,0.21283785998821259
791,0.21273308992385864
792,0.2126343995332718
793,0.2125440090894699
794,0.21246331930160522
795,0.2124006301164627
796,0.21236124634742737
797,0.21236875653266907
798,0.21243532001972198
799,0.2126276046037674
800,0.2129676192998886
801,0.21364006400108337
802,0.2146226018667221
803,0.21637679636478424
804,0.2184104472398758
805,0.22150196135044098
806,0.22297818958759308
807,0.22356641292572021
808,0.21916408836841583
809,0.2139243185520172
810,0.21068623661994934
811,0.21189376711845398
812,0.21500276029109955
813,0.21552561223506927
814,0.21332980692386627
815,0.21047335863113403
816,0.21017204225063324
817,0.21187427639961243
818,0.21267972886562347
819,0.211626797914505
820,0.2098051905632019
821,0.20936398208141327
822,0.21029236912727356
823,0.21095506846904755
824,0.21054309606552124
825,0.20936691761016846
826,0.20865803956985474
827,0.20885834097862244
828,0.20938101410865784
829,0.2094849944114685
830,0.2089276909828186
831,0.20824682712554932
832,0.20794139802455902
833,0.20809336006641388
834,0.20833581686019897
835,0.20829921960830688
836,0.207973912358284
837,0.20752717554569244
838,0.20724257826805115
839,0.20719212293624878
840,0.20726117491722107
841,0.20729677379131317
842,0.20717528462409973
843,0.20693339407444
844,0.2066587209701538
845,0.2064446210861206
846,0.2063281089067459
847,0.2062855064868927
848,0.20625749230384827
849,0.2061958611011505
850,0.20608431100845337
851,0.20592239499092102
852,0.20574340224266052
853,0.20556756854057312
854,0.20541663467884064
855,0.20529693365097046
856,0.20520088076591492
857,0.2051185816526413
858,0.20503699779510498
859,0.204947829246521
860,0.2048468142747879
861,0.20473545789718628
862,0.20461368560791016
863,0.20448783040046692
864,0.20435796678066254
865,0.2042292207479477
866,0.2041020393371582
867,0.20397774875164032
868,0.2038567066192627
869,0.203738272190094
870,0.20362204313278198
871,0.2035076767206192
872,0.20339427888393402
873,0.20328190922737122
874,0.20317012071609497
875,0.20305867493152618
876,0.2029476761817932
877,0.2028367817401886
878,0.20272624492645264
879,0.2026161402463913
880,0.20250634849071503
881,0.20239737629890442
882,0.20228956639766693
883,0.20218373835086823
884,0.20208168029785156
885,0.20198644697666168
886,0.20190387964248657
887,0.20184656977653503
888,0.20183636248111725
889,0.20192554593086243
890,0.20219892263412476
891,0.20288656651973724
892,0.20429930090904236
893,0.2074623852968216
894,0.21303190290927887
895,0.2246154248714447
896,0.23605382442474365
897,0.24848131835460663
898,0.22344358265399933
899,0.20333930850028992
900,0.21121186017990112
901,0.2190573811531067
902,0.2076907902956009
903,0.20284554362297058
904,0.2131594717502594
905,0.2096482664346695
906,0.20120954513549805
907,0.20866471529006958
908,0.20806653797626495
909,0.20086118578910828
910,0.2066502571105957
911,0.20618300139904022
912,0.20076219737529755
913,0.20491869747638702
914,0.2045161873102188
915,0.20059514045715332
916,0.20327973365783691
917,0.20336395502090454
918,0.20030491054058075
919,0.20176050066947937
920,0.2019774317741394
921,0.19996550679206848
922,0.20078440010547638
923,0.20072531700134277
924,0.19964750111103058
925,0.1999383419752121
926,0.19964903593063354
927,0.19931738078594208
928,0.1992940604686737
929,0.19874848425388336
930,0.19884231686592102
931,0.19877173006534576
932,0.1980217546224594
933,0.19827480614185333
934,0.19837649166584015
935,0.1975448727607727
936,0.19766905903816223
937,0.19795680046081543
938,0.19723902642726898
939,0.19712689518928528
940,0.19749173521995544
941,0.19701328873634338
942,0.19670289754867554
943,0.19697414338588715
944,0.19674448668956757
945,0.19641801714897156
946,0.19652102887630463
947,0.19640251994132996
948,0.19615645706653595
949,0.19615218043327332
950,0.19604560732841492
951,0.19586333632469177
952,0.19583721458911896
953,0.19572879374027252
954,0.19554397463798523
955,0.19551196694374084
956,0.19544847309589386
957,0.1952570229768753
958,0.19517403841018677
959,0.19514907896518707
960,0.1950007975101471
961,0.19486534595489502
962,0.19482463598251343
963,0.19473396241664886
964,0.19459617137908936
965,0.194514200091362
966,0.19443993270397186
967,0.19432729482650757
968,0.19423191249370575
969,0.19415175914764404
970,0.1940477341413498
971,0.19394925236701965
972,0.19387149810791016
973,0.19377738237380981
974,0.19367045164108276
975,0.19358395040035248
976,0.1935039758682251
977,0.1934049129486084
978,0.1933044195175171
979,0.19321994483470917
980,0.19313427805900574
981,0.19303710758686066
982,0.19294333457946777
983,0.1928568035364151
984,0.1927661895751953
985,0.19267262518405914
986,0.19258356094360352
987,0.19249483942985535
988,0.19240200519561768
989,0.19231043756008148
990,0.19222281873226166
991,0.19213391840457916
992,0.1920415610074997
993,0.1919502466917038
994,0.19186213612556458
995,0.19177356362342834
996,0.1916825771331787
997,0.1915920078754425
998,0.19150316715240479
999,0.19141408801078796
1000,0.19132404029369354
1001,0.1912345141172409
1002,0.19114570319652557
1003,0.19105643033981323
1004,0.1909666210412979
1005,0.1908772736787796
1006,0.19078871607780457
1007,0.19069994986057281
1008,0.19061057269573212
1009,0.190521240234375
1010,0.19043248891830444
1011,0.1903439611196518
1012,0.19025512039661407
1013,0.1901661902666092
1014,0.1900775134563446
1015,0.18998900055885315
1016,0.18990038335323334
1017,0.18981170654296875
1018,0.1897231787443161
1019,0.18963488936424255
1020,0.1895465850830078
1021,0.18945817649364471
1022,0.18936973810195923
1023,0.18928149342536926
1024,0.18919338285923004
1025,0.18910525739192963
1026,0.18901710212230682
1027,0.1889290064573288
1028,0.18884101510047913
1029,0.18875309824943542
1030,0.18866518139839172
1031,0.18857724964618683
1032,0.1884893923997879
1033,0.18840163946151733
1034,0.18831396102905273
1035,0.18822628259658813
1036,0.18813860416412354
1037,0.1880510002374649
1038,0.18796345591545105
1039,0.18787597119808197
1040,0.18778851628303528
1041,0.18770107626914978
1042,0.18761371076107025
1043,0.18752636015415192
1044,0.18743912875652313
1045,0.18735191226005554
1046,0.18726472556591034
1047,0.1871775984764099
1048,0.18709047138690948
1049,0.18700344860553741
1050,0.18691645562648773
1051,0.18682949244976044
1052,0.18674257397651672
1053,0.18665573000907898
1054,0.18656890094280243
1055,0.18648213148117065
1056,0.18639542162418365
1057,0.18630872666835785
1058,0.186222106218338
1059,0.18613550066947937
1060,0.1860489696264267
1061,0.1859624683856964
1062,0.1858760118484497
1063,0.18578961491584778
1064,0.18570324778556824
1065,0.18561694025993347
1066,0.1855306774377823
1067,0.18544445931911469
1068,0.18535828590393066
1069,0.18527215719223022
1070,0.18518607318401337
1071,0.1851000338792801
1072,0.18501406908035278
1073,0.18492816388607025
1074,0.1848422884941101
1075,0.18475653231143951
1076,0.18467086553573608
1077,0.18458537757396698
1078,0.18450011312961578
1079,0.1844152957201004
1080,0.1843312829732895
1081,0.18424871563911438
1082,0.18416890501976013
1083,0.18409444391727448
1084,0.1840304136276245
1085,0.18398761749267578
1086,0.1839868426322937
1087,0.18407461047172546
1088,0.1843375712633133
1089,0.18498462438583374
1090,0.1863599568605423
1091,0.18938210606575012
1092,0.19498202204704285
1093,0.20623308420181274
1094,0.2195676565170288
1095,0.23729208111763
1096,0.22043012082576752
1097,0.2013320028781891
1098,0.19178278744220734
1099,0.20771518349647522
1100,0.20681637525558472
1101,0.18693245947360992
1102,0.2064131647348404
1103,0.20503711700439453
1104,0.186212956905365
1105,0.20784077048301697
1106,0.19270770251750946
1107,0.1929316222667694
1108,0.19818836450576782
1109,0.18673419952392578
1110,0.19363439083099365
1111,0.18741288781166077
1112,0.19025009870529175
1113,0.18700648844242096
1114,0.18911048769950867
1115,0.18569448590278625
1116,0.1870032697916031
1117,0.18664023280143738
1118,0.18382975459098816
1119,0.18732105195522308
1120,0.18281061947345734
1121,0.1853553205728531
1122,0.18365296721458435
1123,0.18338344991207123
1124,0.1839119791984558
1125,0.18277888000011444
1126,0.183244526386261
1127,0.18235458433628082
1128,0.1827695220708847
1129,0.18190301954746246
1130,0.18219833076000214
1131,0.18204140663146973
1132,0.1813855767250061
1133,0.1819269210100174
1134,0.18132083117961884
1135,0.18118782341480255
1136,0.18137960135936737
1137,0.1809348165988922
1138,0.18090872466564178
1139,0.18084536492824554
1140,0.18064841628074646
1141,0.18056772649288177
1142,0.1804143786430359
1143,0.1804315596818924
1144,0.18016555905342102
1145,0.18015244603157043
1146,0.1801328957080841
1147,0.17983755469322205
1148,0.17995163798332214
1149,0.1797664612531662
1150,0.17965443432331085
1151,0.1796499639749527
1152,0.17947979271411896
1153,0.17947950959205627
1154,0.1793176233768463
1155,0.17928771674633026
1156,0.17922000586986542
1157,0.17906324565410614
1158,0.17908000946044922
1159,0.1789468377828598
1160,0.1788715273141861
1161,0.17882747948169708
1162,0.1787189096212387
1163,0.17867115139961243
1164,0.17857688665390015
1165,0.17851628363132477
1166,0.1784495860338211
1167,0.17835520207881927
1168,0.1783047318458557
1169,0.17822763323783875
1170,0.17814897000789642
1171,0.17808517813682556
1172,0.17801474034786224
1173,0.17794206738471985
1174,0.17787037789821625
1175,0.17780408263206482
1176,0.17773281037807465
1177,0.17766356468200684
1178,0.1775926798582077
1179,0.17752483487129211
1180,0.1774587482213974
1181,0.1773836612701416
1182,0.1773190051317215
1183,0.1772521436214447
1184,0.17717891931533813
1185,0.17711429297924042
1186,0.17704470455646515
1187,0.1769765019416809
1188,0.1769101917743683
1189,0.17683929204940796
1190,0.17677384614944458
1191,0.1767064929008484
1192,0.1766367107629776
1193,0.1765708178281784
1194,0.1765032559633255
1195,0.1764354407787323
1196,0.17636840045452118
1197,0.17630089819431305
1198,0.17623409628868103
1199,0.17616702616214752
1200,0.1760997325181961
1201,0.1760326772928238
1202,0.1759660691022873
1203,0.17589931190013885
1204,0.17583198845386505
1205,0.17576557397842407
1206,0.17569902539253235
1207,0.1756320595741272
1208,0.1755656898021698
1209,0.17549899220466614
1210,0.17543242871761322
1211,0.17536629736423492
1212,0.17529959976673126
1213,0.17523318529129028
1214,0.17516709864139557
1215,0.1751006692647934
1216,0.17503443360328674
1217,0.17496825754642487
1218,0.1749020516872406
1219,0.17483599483966827
1220,0.17476990818977356
1221,0.17470385134220123
1222,0.1746378093957901
1223,0.17457187175750732
1224,0.17450599372386932
1225,0.17443999648094177
1226,0.17437417805194855
1227,0.17430837452411652
1228,0.1742425411939621
1229,0.17417682707309723
1230,0.17411108314990997
1231,0.17404533922672272
1232,0.1739797294139862
1233,0.1739141196012497
1234,0.173848494887352
1235,0.17378294467926025
1236,0.1737174093723297
1237,0.17365193367004395
1238,0.17358645796775818
1239,0.1735210120677948
1240,0.1734556257724762
1241,0.1733902245759964
1242,0.17332488298416138
1243,0.17325958609580994
1244,0.1731942743062973
1245,0.17312902212142944
1246,0.17306379973888397
1247,0.1729985922574997
1248,0.172933429479599
1249,0.1728682816028595
1250,0.17280313372612
1251,0.17273806035518646
1252,0.17267298698425293
1253,0.17260795831680298
1254,0.1725429743528366
